Origin,Destination,TimeRequest
6,10,2021-10-17 12:57:51
7,8,2021-10-17 12:35:48
7,9,2021-10-17 12:35:15
7,10,2021-10-17 12:23:28
8,9,2021-10-17 12:31:40
8,10,2021-10-17 12:23:05
9,10,2021-10-17 12:43:49
1,2,2021-10-17 13:23:24
1,3,2021-10-17 13:25:10
1,4,2021-10-17 13:54:42
1,6,2021-10-17 13:55:53
1,7,2021-10-17 13:21:22
1,8,2021-10-17 13:42:30
1,9,2021-10-17 13:25:20
1,10,2021-10-17 13:15:17
2,3,2021-10-17 13:35:56
2,4,2021-10-17 13:05:02
2,6,2021-10-17 13:40:45
2,7,2021-10-17 13:51:02
2,8,2021-10-17 13:42:59
2,9,2021-10-17 13:23:37
2,10,2021-10-17 13:25:47
3,4,2021-10-17 13:23:56
3,5,2021-10-17 13:27:36
3,6,2021-10-17 13:21:09
3,7,2021-10-17 13:19:41
3,8,2021-10-17 13:01:40
3,9,2021-10-17 13:41:32
3,10,2021-10-17 13:32:39
4,5,2021-10-17 13:51:14
4,6,2021-10-17 13:56:24
4,7,2021-10-17 13:20:47
4,8,2021-10-17 13:39:49
4,9,2021-10-17 13:12:07
4,10,2021-10-17 13:03:22
5,6,2021-10-17 13:13:42
5,7,2021-10-17 13:30:23
5,8,2021-10-17 13:49:05
5,9,2021-10-17 13:10:13
5,10,2021-10-17 13:57:58
6,7,2021-10-17 13:36:41
6,8,2021-10-17 13:09:20
6,9,2021-10-17 13:34:42
6,10,2021-10-17 13:37:30
7,8,2021-10-17 13:01:54
7,9,2021-10-17 13:46:51
7,10,2021-10-17 13:30:35
8,9,2021-10-17 13:55:09
8,10,2021-10-17 13:13:19
9,10,2021-10-17 13:57:12
1,2,2021-10-17 14:03:07
1,3,2021-10-17 14:11:55
1,4,2021-10-17 14:58:58
1,5,2021-10-17 14:07:23
1,6,2021-10-17 14:35:43
1,7,2021-10-17 14:29:11
1,8,2021-10-17 14:02:12
1,9,2021-10-17 14:26:35
1,10,2021-10-17 14:16:35
2,3,2021-10-17 14:08:44
2,4,2021-10-17 14:28:44
2,5,2021-10-17 14:14:51
2,6,2021-10-17 14:53:24
2,7,2021-10-17 14:58:32
2,8,2021-10-17 14:37:27
2,9,2021-10-17 14:34:12
2,10,2021-10-17 14:04:45
3,4,2021-10-17 14:17:44
3,5,2021-10-17 14:38:38
3,6,2021-10-17 14:03:58
3,7,2021-10-17 14:09:35
3,8,2021-10-17 14:58:07
3,9,2021-10-17 14:11:36
3,10,2021-10-17 14:33:49
4,5,2021-10-17 14:36:28
4,6,2021-10-17 14:55:27
4,7,2021-10-17 14:02:12
4,8,2021-10-17 14:01:39
4,9,2021-10-17 14:49:49
4,10,2021-10-17 14:20:29
5,6,2021-10-17 14:24:29
5,7,2021-10-17 14:58:50
5,8,2021-10-17 14:52:21
5,9,2021-10-17 14:19:18
5,10,2021-10-17 14:38:34
6,7,2021-10-17 14:49:37
6,8,2021-10-17 14:00:50
6,9,2021-10-17 14:34:26
6,10,2021-10-17 14:39:31
7,8,2021-10-17 14:20:12
7,9,2021-10-17 14:02:57
7,10,2021-10-17 14:30:57
8,9,2021-10-17 14:24:58
8,10,2021-10-17 14:18:17
9,10,2021-10-17 14:27:27
1,3,2021-10-17 15:19:29
1,4,2021-10-17 15:52:02
1,5,2021-10-17 15:14:07
1,6,2021-10-17 15:59:01
1,7,2021-10-17 15:13:54
1,8,2021-10-17 15:04:04
1,9,2021-10-17 15:31:20
1,10,2021-10-17 15:27:51
2,3,2021-10-17 15:40:51
2,4,2021-10-17 15:31:59
2,5,2021-10-17 15:05:38
2,6,2021-10-17 15:20:23
2,7,2021-10-17 15:22:27
2,8,2021-10-17 15:25:08
2,9,2021-10-17 15:06:41
2,10,2021-10-17 15:02:59
3,4,2021-10-17 15:54:48
3,5,2021-10-17 15:52:02
3,6,2021-10-17 15:17:37
3,7,2021-10-17 15:49:06
3,8,2021-10-17 15:00:36
3,9,2021-10-17 15:54:46
3,10,2021-10-17 15:39:56
4,5,2021-10-17 15:36:11
4,6,2021-10-17 15:12:58
4,7,2021-10-17 15:46:55
4,8,2021-10-17 15:01:58
4,9,2021-10-17 15:43:20
4,10,2021-10-17 15:29:03
5,6,2021-10-17 15:52:45
5,7,2021-10-17 15:15:10
5,8,2021-10-17 15:42:50
5,9,2021-10-17 15:37:24
5,10,2021-10-17 15:22:28
6,7,2021-10-17 15:34:00
6,8,2021-10-17 15:37:25
6,9,2021-10-17 15:15:41
6,10,2021-10-17 15:17:41
7,8,2021-10-17 15:28:01
7,9,2021-10-17 15:57:38
7,10,2021-10-17 15:38:23
8,9,2021-10-17 15:59:05
8,10,2021-10-17 15:55:09
9,10,2021-10-17 15:27:54
1,2,2021-10-17 16:49:18
1,3,2021-10-17 16:27:57
1,4,2021-10-17 16:05:09
1,5,2021-10-17 16:39:54
1,6,2021-10-17 16:13:16
1,7,2021-10-17 16:41:24
1,8,2021-10-17 16:57:24
1,9,2021-10-17 16:27:59
1,10,2021-10-17 16:31:32
2,3,2021-10-17 16:52:11
2,4,2021-10-17 16:35:33
2,5,2021-10-17 16:45:56
2,6,2021-10-17 16:42:04
2,7,2021-10-17 16:55:40
2,8,2021-10-17 16:50:04
2,9,2021-10-17 16:22:33
2,10,2021-10-17 16:58:52
3,4,2021-10-17 16:54:35
3,5,2021-10-17 16:48:58
3,6,2021-10-17 16:54:09
3,7,2021-10-17 16:35:43
3,8,2021-10-17 16:55:44
3,9,2021-10-17 16:49:40
3,10,2021-10-17 16:22:29
4,5,2021-10-17 16:19:31
4,6,2021-10-17 16:46:13
4,7,2021-10-17 16:34:21
4,8,2021-10-17 16:08:02
4,9,2021-10-17 16:45:14
4,10,2021-10-17 16:43:36
5,6,2021-10-17 16:51:34
5,7,2021-10-17 16:49:24
5,8,2021-10-17 16:35:53
5,9,2021-10-17 16:09:46
5,10,2021-10-17 16:57:15
6,7,2021-10-17 16:01:59
6,8,2021-10-17 16:05:22
6,9,2021-10-17 16:14:28
6,10,2021-10-17 16:47:09
7,8,2021-10-17 16:31:32
7,9,2021-10-17 16:35:36
7,10,2021-10-17 16:12:26
8,9,2021-10-17 16:49:03
8,10,2021-10-17 16:39:08
9,10,2021-10-17 16:52:42
1,3,2021-10-17 17:21:30
1,4,2021-10-17 17:33:40
1,5,2021-10-17 17:09:12
1,6,2021-10-17 17:55:10
1,7,2021-10-17 17:45:51
1,8,2021-10-17 17:24:51
1,9,2021-10-17 17:44:09
1,10,2021-10-17 17:17:34
2,3,2021-10-17 17:21:08
2,4,2021-10-17 17:28:56
2,5,2021-10-17 17:46:57
2,6,2021-10-17 17:56:41
2,7,2021-10-17 17:08:08
2,8,2021-10-17 17:57:53
2,9,2021-10-17 17:04:13
2,10,2021-10-17 17:58:37
3,4,2021-10-17 17:11:09
3,5,2021-10-17 17:32:10
3,6,2021-10-17 17:11:58
3,7,2021-10-17 17:16:40
3,8,2021-10-17 17:23:36
3,9,2021-10-17 17:41:35
3,10,2021-10-17 17:47:08
4,5,2021-10-17 17:10:35
4,6,2021-10-17 17:10:40
4,7,2021-10-17 17:47:33
4,8,2021-10-17 17:06:18
4,9,2021-10-17 17:32:29
4,10,2021-10-17 17:48:31
5,6,2021-10-17 17:35:25
5,7,2021-10-17 17:08:09
5,8,2021-10-17 17:13:21
5,9,2021-10-17 17:44:09
5,10,2021-10-17 17:01:38
6,7,2021-10-17 17:44:02
6,8,2021-10-17 17:46:58
6,9,2021-10-17 17:30:08
6,10,2021-10-17 17:00:53
7,8,2021-10-17 17:50:10
7,9,2021-10-17 17:42:07
7,10,2021-10-17 17:14:21
8,9,2021-10-17 17:49:48
8,10,2021-10-17 17:05:57
9,10,2021-10-17 17:08:34
1,2,2021-10-17 18:40:57
1,3,2021-10-17 18:03:51
1,4,2021-10-17 18:33:39
1,5,2021-10-17 18:43:15
1,6,2021-10-17 18:48:03
1,7,2021-10-17 18:47:48
1,8,2021-10-17 18:36:15
1,9,2021-10-17 18:22:38
1,10,2021-10-17 18:36:15
2,3,2021-10-17 18:59:38
2,4,2021-10-17 18:45:08
2,5,2021-10-17 18:47:52
2,6,2021-10-17 18:04:34
2,7,2021-10-17 18:26:46
2,8,2021-10-17 18:52:38
2,9,2021-10-17 18:43:23
2,10,2021-10-17 18:15:24
3,4,2021-10-17 18:46:19
3,5,2021-10-17 18:37:45
3,6,2021-10-17 18:15:02
3,7,2021-10-17 18:25:33
3,8,2021-10-17 18:24:47
3,9,2021-10-17 18:24:52
3,10,2021-10-17 18:35:37
4,5,2021-10-17 18:48:41
4,6,2021-10-17 18:09:36
4,7,2021-10-17 18:55:14
4,8,2021-10-17 18:32:29
4,9,2021-10-17 18:01:09
4,10,2021-10-17 18:03:19
5,6,2021-10-17 18:22:07
5,7,2021-10-17 18:24:59
5,8,2021-10-17 18:20:12
5,9,2021-10-17 18:16:11
5,10,2021-10-17 18:35:11
6,7,2021-10-17 18:57:53
6,8,2021-10-17 18:30:06
6,9,2021-10-17 18:33:27
6,10,2021-10-17 18:00:18
7,8,2021-10-17 18:00:12
7,9,2021-10-17 18:47:35
7,10,2021-10-17 18:50:24
8,9,2021-10-17 18:20:11
8,10,2021-10-17 18:35:40
9,10,2021-10-17 18:12:32
1,2,2021-10-17 19:06:19
1,3,2021-10-17 19:24:56
1,4,2021-10-17 19:23:05
1,5,2021-10-17 19:44:52
1,6,2021-10-17 19:17:02
1,7,2021-10-17 19:25:58
1,8,2021-10-17 19:48:34
1,10,2021-10-17 19:11:16
2,3,2021-10-17 19:56:19
2,4,2021-10-17 19:43:56
2,5,2021-10-17 19:38:18
2,6,2021-10-17 19:34:21
2,8,2021-10-17 19:46:01
2,9,2021-10-17 19:29:30
2,10,2021-10-17 19:07:42
3,5,2021-10-17 19:37:00
3,6,2021-10-17 19:49:43
3,7,2021-10-17 19:57:51
3,8,2021-10-17 19:58:10
3,9,2021-10-17 19:14:57
3,10,2021-10-17 19:17:34
4,5,2021-10-17 19:45:54
4,6,2021-10-17 19:01:38
4,7,2021-10-17 19:11:15
4,8,2021-10-17 19:27:26
4,9,2021-10-17 19:15:54
4,10,2021-10-17 19:12:19
5,6,2021-10-17 19:53:13
5,7,2021-10-17 19:04:54
5,8,2021-10-17 19:29:49
5,9,2021-10-17 19:57:12
5,10,2021-10-17 19:19:35
6,7,2021-10-17 19:42:10
6,8,2021-10-17 19:30:58
6,9,2021-10-17 19:17:18
6,10,2021-10-17 19:18:47
7,8,2021-10-17 19:01:46
7,9,2021-10-17 19:15:45
7,10,2021-10-17 19:53:33
8,9,2021-10-17 19:12:29
8,10,2021-10-17 19:47:37
9,10,2021-10-17 19:02:30
1,3,2021-10-17 20:23:16
1,4,2021-10-17 20:26:46
1,5,2021-10-17 20:21:22
1,6,2021-10-17 20:36:47
1,7,2021-10-17 20:07:15
1,8,2021-10-17 20:14:16
1,9,2021-10-17 20:46:36
1,10,2021-10-17 20:17:22
2,3,2021-10-17 20:27:57
2,4,2021-10-17 20:22:27
2,6,2021-10-17 20:05:38
2,7,2021-10-17 20:58:05
2,8,2021-10-17 20:07:01
2,9,2021-10-17 20:40:08
2,10,2021-10-17 20:36:17
3,4,2021-10-17 20:10:06
3,5,2021-10-17 20:52:59
3,6,2021-10-17 20:31:57
3,7,2021-10-17 20:59:53
3,8,2021-10-17 20:00:13
3,9,2021-10-17 20:44:01
3,10,2021-10-17 20:16:12
4,5,2021-10-17 20:14:41
4,6,2021-10-17 20:34:11
4,7,2021-10-17 20:19:40
4,8,2021-10-17 20:22:20
4,9,2021-10-17 20:51:02
4,10,2021-10-17 20:46:35
5,6,2021-10-17 20:11:44
5,7,2021-10-17 20:34:42
5,8,2021-10-17 20:42:52
5,9,2021-10-17 20:22:37
5,10,2021-10-17 20:29:45
6,7,2021-10-17 20:50:00
6,8,2021-10-17 20:16:29
6,9,2021-10-17 20:54:50
6,10,2021-10-17 20:03:45
7,8,2021-10-17 20:50:25
7,9,2021-10-17 20:55:03
7,10,2021-10-17 20:59:30
8,9,2021-10-17 20:34:53
8,10,2021-10-17 20:40:12
9,10,2021-10-17 20:12:24
1,3,2021-10-17 21:09:39
1,4,2021-10-17 21:50:17
1,5,2021-10-17 21:38:33
1,6,2021-10-17 21:44:18
1,7,2021-10-17 21:32:54
2,3,2021-10-17 21:40:22
2,6,2021-10-17 21:55:36
2,7,2021-10-17 21:09:20
2,9,2021-10-17 21:08:19
2,10,2021-10-17 21:20:28
3,5,2021-10-17 21:02:34
3,6,2021-10-17 21:54:24
3,7,2021-10-17 21:29:38
3,8,2021-10-17 21:59:59
3,9,2021-10-17 21:20:40
3,10,2021-10-17 21:33:33
4,5,2021-10-17 21:49:39
4,6,2021-10-17 21:49:37
4,7,2021-10-17 21:01:00
4,8,2021-10-17 21:02:31
4,9,2021-10-17 21:16:43
4,10,2021-10-17 21:58:08
5,6,2021-10-17 21:23:11
5,7,2021-10-17 21:47:04
5,8,2021-10-17 21:39:55
5,9,2021-10-17 21:47:48
5,10,2021-10-17 21:12:13
6,7,2021-10-17 21:20:18
6,8,2021-10-17 21:35:44
6,9,2021-10-17 21:47:29
6,10,2021-10-17 21:45:06
7,8,2021-10-17 21:10:14
7,9,2021-10-17 21:19:51
7,10,2021-10-17 21:27:19
8,9,2021-10-17 21:14:01
8,10,2021-10-17 21:29:37
9,10,2021-10-17 21:18:57
1,2,2021-10-17 22:56:04
1,4,2021-10-17 22:36:16
1,6,2021-10-17 22:12:44
1,9,2021-10-17 22:41:01
2,3,2021-10-17 22:21:02
2,6,2021-10-17 22:58:11
2,7,2021-10-17 22:30:45
2,8,2021-10-17 22:01:02
2,9,2021-10-17 22:16:18
2,10,2021-10-17 22:46:07
3,4,2021-10-17 22:51:43
3,5,2021-10-17 22:45:04
3,6,2021-10-17 22:48:09
3,7,2021-10-17 22:39:29
3,8,2021-10-17 22:37:32
3,9,2021-10-17 22:19:39
3,10,2021-10-17 22:24:56
4,5,2021-10-17 22:08:07
4,6,2021-10-17 22:15:47
4,7,2021-10-17 22:46:17
4,8,2021-10-17 22:25:27
4,9,2021-10-17 22:26:27
4,10,2021-10-17 22:43:09
5,6,2021-10-17 22:10:10
5,7,2021-10-17 22:59:01
5,8,2021-10-17 22:15:27
5,9,2021-10-17 22:27:49
5,10,2021-10-17 22:57:31
6,7,2021-10-17 22:58:19
6,8,2021-10-17 22:56:24
6,9,2021-10-17 22:42:30
6,10,2021-10-17 22:34:34
7,8,2021-10-17 22:13:31
7,9,2021-10-17 22:47:07
7,10,2021-10-17 22:45:21
8,9,2021-10-17 22:17:01
8,10,2021-10-17 22:40:34
9,10,2021-10-17 22:32:14
1,4,2021-10-17 23:52:18
1,5,2021-10-17 23:25:24
1,6,2021-10-17 23:52:06
2,6,2021-10-17 23:28:22
2,7,2021-10-17 23:21:30
3,6,2021-10-17 23:46:16
3,7,2021-10-17 23:56:52
3,9,2021-10-17 23:24:40
4,5,2021-10-17 23:38:58
4,6,2021-10-17 23:03:10
4,7,2021-10-17 23:31:03
4,8,2021-10-17 23:19:29
5,7,2021-10-17 23:02:34
5,8,2021-10-17 23:28:12
5,9,2021-10-17 23:52:55
5,10,2021-10-17 23:14:13
6,7,2021-10-17 23:28:38
6,8,2021-10-17 23:43:14
6,9,2021-10-17 23:48:46
6,10,2021-10-17 23:34:23
7,8,2021-10-17 23:19:47
7,9,2021-10-17 23:03:32
7,10,2021-10-17 23:48:44
8,9,2021-10-17 23:04:46
8,10,2021-10-17 23:27:37
9,10,2021-10-17 23:01:36
1,7,2021-10-18 00:27:37
1,9,2021-10-18 00:45:25
1,10,2021-10-18 00:31:02
2,7,2021-10-18 00:47:41
2,8,2021-10-18 00:08:16
2,10,2021-10-18 00:06:49
3,4,2021-10-18 00:18:25
3,5,2021-10-18 00:28:34
3,6,2021-10-18 00:17:05
3,10,2021-10-18 00:27:18
4,6,2021-10-18 00:00:10
5,8,2021-10-18 00:14:59
5,9,2021-10-18 00:48:28
5,10,2021-10-18 00:43:10
7,8,2021-10-18 00:54:15
7,10,2021-10-18 00:22:49
1,5,2021-10-18 01:59:11
1,10,2021-10-18 01:13:12
2,4,2021-10-18 01:19:16
2,10,2021-10-18 01:54:40
3,8,2021-10-18 01:07:03
4,7,2021-10-18 01:50:00
4,9,2021-10-18 01:43:43
6,8,2021-10-18 01:25:32
6,10,2021-10-18 01:06:21
7,8,2021-10-18 01:46:25
7,10,2021-10-18 01:21:38
9,10,2021-10-18 01:00:53
1,3,2021-10-18 02:34:08
1,5,2021-10-18 02:57:42
1,7,2021-10-18 02:17:59
1,8,2021-10-18 02:11:33
2,3,2021-10-18 02:06:01
2,4,2021-10-18 02:50:31
2,6,2021-10-18 02:27:47
2,9,2021-10-18 02:36:38
3,8,2021-10-18 02:59:19
3,10,2021-10-18 02:10:26
4,9,2021-10-18 02:25:19
5,8,2021-10-18 02:31:07
7,8,2021-10-18 02:51:28
8,10,2021-10-18 02:09:16
9,10,2021-10-18 02:53:03
1,7,2021-10-18 03:20:23
2,4,2021-10-18 03:32:30
3,4,2021-10-18 03:41:29
3,5,2021-10-18 03:19:13
3,6,2021-10-18 03:12:07
3,8,2021-10-18 03:32:32
3,10,2021-10-18 03:33:19
4,7,2021-10-18 03:51:53
4,8,2021-10-18 03:30:16
5,9,2021-10-18 03:00:35
5,10,2021-10-18 03:58:46
6,10,2021-10-18 03:25:06
7,8,2021-10-18 03:16:31
7,9,2021-10-18 03:54:05
7,10,2021-10-18 03:35:35
8,9,2021-10-18 03:11:26
1,6,2021-10-18 04:48:03
2,4,2021-10-18 04:39:01
2,10,2021-10-18 04:46:07
3,9,2021-10-18 04:01:39
4,5,2021-10-18 04:45:55
5,6,2021-10-18 04:59:51
5,8,2021-10-18 04:18:35
6,8,2021-10-18 04:42:55
6,9,2021-10-18 04:42:32
7,8,2021-10-18 04:58:56
1,6,2021-10-18 05:54:00
1,7,2021-10-18 05:06:24
1,8,2021-10-18 05:18:52
2,4,2021-10-18 05:45:33
2,8,2021-10-18 05:37:55
3,4,2021-10-18 05:12:55
3,5,2021-10-18 05:23:20
3,6,2021-10-18 05:01:37
3,7,2021-10-18 05:44:26
3,8,2021-10-18 05:25:32
3,9,2021-10-18 05:54:15
4,6,2021-10-18 05:23:46
4,7,2021-10-18 05:24:09
4,8,2021-10-18 05:50:21
4,9,2021-10-18 05:08:57
4,10,2021-10-18 05:29:12
5,6,2021-10-18 05:35:12
5,7,2021-10-18 05:24:05
5,8,2021-10-18 05:21:27
5,9,2021-10-18 05:02:37
5,10,2021-10-18 05:13:07
6,7,2021-10-18 05:43:10
6,8,2021-10-18 05:40:15
6,9,2021-10-18 05:01:18
6,10,2021-10-18 05:15:07
7,8,2021-10-18 05:34:32
7,9,2021-10-18 05:51:49
7,10,2021-10-18 05:43:14
8,9,2021-10-18 05:15:54
8,10,2021-10-18 05:45:27
9,10,2021-10-18 05:48:03
1,2,2021-10-18 06:39:12
1,3,2021-10-18 06:28:20
1,4,2021-10-18 06:34:25
1,5,2021-10-18 06:32:47
1,6,2021-10-18 06:32:16
1,7,2021-10-18 06:33:20
1,9,2021-10-18 06:00:31
1,10,2021-10-18 06:49:36
2,3,2021-10-18 06:38:03
2,5,2021-10-18 06:07:06
2,6,2021-10-18 06:48:17
2,7,2021-10-18 06:49:39
2,8,2021-10-18 06:11:06
2,9,2021-10-18 06:28:42
2,10,2021-10-18 06:20:41
3,4,2021-10-18 06:36:20
3,5,2021-10-18 06:08:22
3,6,2021-10-18 06:26:35
3,7,2021-10-18 06:02:59
3,8,2021-10-18 06:09:11
3,9,2021-10-18 06:58:13
3,10,2021-10-18 06:07:24
4,5,2021-10-18 06:48:21
4,6,2021-10-18 06:51:09
4,7,2021-10-18 06:27:28
4,8,2021-10-18 06:19:42
4,9,2021-10-18 06:21:35
4,10,2021-10-18 06:08:42
5,6,2021-10-18 06:34:15
5,7,2021-10-18 06:27:39
5,8,2021-10-18 06:53:10
5,9,2021-10-18 06:38:41
5,10,2021-10-18 06:03:06
6,7,2021-10-18 06:01:58
6,8,2021-10-18 06:11:15
6,9,2021-10-18 06:59:32
6,10,2021-10-18 06:50:04
7,8,2021-10-18 06:30:03
7,9,2021-10-18 06:56:54
7,10,2021-10-18 06:39:25
8,9,2021-10-18 06:22:57
8,10,2021-10-18 06:50:50
9,10,2021-10-18 06:06:30
1,2,2021-10-18 07:08:57
1,3,2021-10-18 07:34:50
1,4,2021-10-18 07:57:09
1,5,2021-10-18 07:33:26
1,6,2021-10-18 07:31:12
1,7,2021-10-18 07:49:07
1,8,2021-10-18 07:00:54
1,9,2021-10-18 07:43:11
1,10,2021-10-18 07:07:52
2,3,2021-10-18 07:37:11
2,4,2021-10-18 07:29:49
2,5,2021-10-18 07:48:32
2,6,2021-10-18 07:53:19
2,7,2021-10-18 07:25:30
2,8,2021-10-18 07:29:49
2,9,2021-10-18 07:20:00
2,10,2021-10-18 07:15:49
3,4,2021-10-18 07:30:42
3,5,2021-10-18 07:57:03
3,6,2021-10-18 07:05:43
3,7,2021-10-18 07:40:15
3,8,2021-10-18 07:21:32
3,9,2021-10-18 07:36:01
3,10,2021-10-18 07:49:31
4,5,2021-10-18 07:17:53
4,6,2021-10-18 07:31:16
4,7,2021-10-18 07:25:35
4,8,2021-10-18 07:18:17
4,9,2021-10-18 07:38:22
4,10,2021-10-18 07:44:12
5,6,2021-10-18 07:37:52
5,7,2021-10-18 07:52:05
5,8,2021-10-18 07:59:28
5,9,2021-10-18 07:48:41
5,10,2021-10-18 07:22:10
6,7,2021-10-18 07:07:23
6,8,2021-10-18 07:29:19
6,9,2021-10-18 07:13:23
6,10,2021-10-18 07:20:55
7,8,2021-10-18 07:16:15
7,9,2021-10-18 07:08:22
7,10,2021-10-18 07:56:03
8,9,2021-10-18 07:51:47
8,10,2021-10-18 07:21:50
9,10,2021-10-18 07:20:09
1,2,2021-10-18 08:36:44
1,3,2021-10-18 08:09:15
1,4,2021-10-18 08:44:50
1,5,2021-10-18 08:46:24
1,6,2021-10-18 08:32:28
1,7,2021-10-18 08:45:57
1,8,2021-10-18 08:09:52
1,9,2021-10-18 08:42:07
1,10,2021-10-18 08:32:12
2,3,2021-10-18 08:42:35
2,4,2021-10-18 08:08:54
2,5,2021-10-18 08:29:21
2,6,2021-10-18 08:26:19
2,7,2021-10-18 08:23:16
2,8,2021-10-18 08:29:36
2,9,2021-10-18 08:31:33
2,10,2021-10-18 08:43:07
3,4,2021-10-18 08:09:28
3,5,2021-10-18 08:27:01
3,6,2021-10-18 08:17:34
3,7,2021-10-18 08:01:53
3,8,2021-10-18 08:48:14
3,9,2021-10-18 08:38:08
3,10,2021-10-18 08:07:27
4,5,2021-10-18 08:05:10
4,6,2021-10-18 08:32:20
4,7,2021-10-18 08:08:53
4,8,2021-10-18 08:04:00
4,9,2021-10-18 08:54:54
4,10,2021-10-18 08:38:28
5,6,2021-10-18 08:47:48
5,7,2021-10-18 08:31:39
5,8,2021-10-18 08:33:55
5,9,2021-10-18 08:04:17
5,10,2021-10-18 08:18:25
6,7,2021-10-18 08:03:25
6,8,2021-10-18 08:18:38
6,9,2021-10-18 08:47:04
6,10,2021-10-18 08:34:46
7,8,2021-10-18 08:31:44
7,9,2021-10-18 08:58:34
7,10,2021-10-18 08:46:27
8,9,2021-10-18 08:12:36
8,10,2021-10-18 08:27:33
9,10,2021-10-18 08:23:11
1,2,2021-10-18 09:36:19
1,3,2021-10-18 09:23:20
1,4,2021-10-18 09:03:26
1,6,2021-10-18 09:45:57
1,8,2021-10-18 09:37:36
1,9,2021-10-18 09:34:33
2,3,2021-10-18 09:30:47
2,4,2021-10-18 09:06:23
2,5,2021-10-18 09:47:35
2,6,2021-10-18 09:04:15
2,7,2021-10-18 09:18:54
2,8,2021-10-18 09:50:05
2,9,2021-10-18 09:28:44
2,10,2021-10-18 09:46:40
3,4,2021-10-18 09:19:09
3,5,2021-10-18 09:17:34
3,6,2021-10-18 09:40:56
3,7,2021-10-18 09:02:17
3,8,2021-10-18 09:41:03
3,9,2021-10-18 09:39:27
3,10,2021-10-18 09:02:04
4,5,2021-10-18 09:05:35
4,6,2021-10-18 09:20:58
4,7,2021-10-18 09:04:27
4,8,2021-10-18 09:43:41
4,9,2021-10-18 09:31:49
4,10,2021-10-18 09:11:27
5,6,2021-10-18 09:32:18
5,7,2021-10-18 09:17:24
5,8,2021-10-18 09:54:17
5,9,2021-10-18 09:50:46
5,10,2021-10-18 09:08:05
6,7,2021-10-18 09:43:54
6,8,2021-10-18 09:57:19
6,9,2021-10-18 09:34:22
6,10,2021-10-18 09:54:11
7,8,2021-10-18 09:10:26
7,9,2021-10-18 09:16:40
7,10,2021-10-18 09:35:34
8,9,2021-10-18 09:23:29
8,10,2021-10-18 09:22:01
9,10,2021-10-18 09:52:00
1,2,2021-10-18 10:09:26
1,3,2021-10-18 10:41:02
1,5,2021-10-18 10:49:26
1,6,2021-10-18 10:30:04
1,7,2021-10-18 10:20:58
1,8,2021-10-18 10:30:03
1,9,2021-10-18 10:34:58
1,10,2021-10-18 10:58:54
2,3,2021-10-18 10:02:23
2,4,2021-10-18 10:29:01
2,5,2021-10-18 10:19:10
2,6,2021-10-18 10:34:34
2,7,2021-10-18 10:00:02
2,8,2021-10-18 10:28:02
2,9,2021-10-18 10:19:29
2,10,2021-10-18 10:27:24
3,4,2021-10-18 10:40:02
3,5,2021-10-18 10:17:18
3,6,2021-10-18 10:14:49
3,7,2021-10-18 10:57:20
3,8,2021-10-18 10:46:31
3,9,2021-10-18 10:10:09
3,10,2021-10-18 10:13:16
4,5,2021-10-18 10:38:52
4,6,2021-10-18 10:22:55
4,7,2021-10-18 10:07:54
4,8,2021-10-18 10:35:42
4,9,2021-10-18 10:31:00
4,10,2021-10-18 10:55:14
5,6,2021-10-18 10:13:41
5,7,2021-10-18 10:58:21
5,8,2021-10-18 10:46:16
5,9,2021-10-18 10:46:18
5,10,2021-10-18 10:40:21
6,7,2021-10-18 10:32:45
6,8,2021-10-18 10:48:40
6,9,2021-10-18 10:44:34
6,10,2021-10-18 10:16:26
7,8,2021-10-18 10:17:20
7,9,2021-10-18 10:16:30
7,10,2021-10-18 10:11:44
8,9,2021-10-18 10:23:25
8,10,2021-10-18 10:34:32
9,10,2021-10-18 10:31:32
1,2,2021-10-18 11:05:16
1,4,2021-10-18 11:21:37
1,5,2021-10-18 11:08:34
1,6,2021-10-18 11:10:43
1,7,2021-10-18 11:51:17
1,8,2021-10-18 11:32:39
1,9,2021-10-18 11:47:17
1,10,2021-10-18 11:03:09
2,3,2021-10-18 11:14:30
2,4,2021-10-18 11:55:03
2,5,2021-10-18 11:42:41
2,7,2021-10-18 11:55:12
2,8,2021-10-18 11:04:01
2,9,2021-10-18 11:22:25
2,10,2021-10-18 11:41:20
3,4,2021-10-18 11:58:20
3,5,2021-10-18 11:01:13
3,6,2021-10-18 11:40:25
3,7,2021-10-18 11:18:41
3,8,2021-10-18 11:34:08
3,9,2021-10-18 11:29:17
3,10,2021-10-18 11:33:42
4,5,2021-10-18 11:35:37
4,6,2021-10-18 11:17:42
4,7,2021-10-18 11:03:33
4,8,2021-10-18 11:13:50
4,9,2021-10-18 11:26:05
4,10,2021-10-18 11:06:40
5,6,2021-10-18 11:58:09
5,7,2021-10-18 11:25:54
5,8,2021-10-18 11:28:11
5,9,2021-10-18 11:33:29
5,10,2021-10-18 11:33:26
6,7,2021-10-18 11:22:53
6,8,2021-10-18 11:28:31
6,9,2021-10-18 11:21:53
6,10,2021-10-18 11:16:52
7,8,2021-10-18 11:25:42
7,9,2021-10-18 11:49:12
7,10,2021-10-18 11:09:10
8,9,2021-10-18 11:46:31
8,10,2021-10-18 11:48:00
9,10,2021-10-18 11:45:40
1,2,2021-10-18 12:34:35
